postcode,lat,lng,city,state
2550,-36.737758,149.699222,Verona,NSW
2550,-36.737758,149.699222,Yambulla,NSW
2551,-37.267687,149.792364,Kiah,NSW
2551,-37.267687,149.792364,Wonboyn,NSW
2557,-34.01209133,150.7811469,Gledswood Hills,NSW
2559,-34.051274,150.793614,Claymore,NSW
2560,-34.194216,150.768408,Campbelltown North,NSW
2560,-34.194216,150.768408,Macarthur Square,NSW
2564,-33.998362,150.894916,Glenquarie,NSW
2566,-34.027283,150.842258,Bow Bowing,NSW
2567,-34.055155,150.756493,Currans Hill,NSW
2568,-34.147379,150.718007,Menangle,NSW
2570,-34.042913,150.525292,Camden Park,NSW
2570,-34.042913,150.525292,Grasmere,NSW
2570,-34.042913,150.525292,Orangeville,NSW
2571,-34.16715,150.622493,Buxton,NSW
2572,-34.193052,150.559186,Lakesland,NSW
2575,-34.347195,150.342214,Alpine,NSW
2575,-34.29792221,150.0663753,Goodmans Ford,NSW
2575,-34.4499186,150.473561,Renwick,NSW
2576,-34.525612,150.503502,Bowral,NSW
2577,-34.595027,150.410978,Barren Grounds,NSW
2577,-34.595027,150.410978,Burrawang,NSW
2577,-34.595027,150.410978,Macquarie Pass,NSW
2577,-34.595027,150.410978,New Berrima,NSW
2577,-34.595027,150.410978,Upper Kangaroo Valley,NSW
2579,-34.711848,150.13033,Exeter,NSW
2580,-34.726283,149.729215,Bannister,NSW
2580,-34.726283,149.729215,Currawang,NSW
2580,-34.726283,149.729215,Gundary,NSW
2580,-34.726283,149.729215,Mayfield,NSW
2580,-34.1153864,149.7321295,Paling Yards,NSW
2580,-34.726283,149.729215,Six Mile Flat,NSW
2580,-34.726283,149.729215,Towrang,NSW
2580,-34.726283,149.729215,Wowagin,NSW
2581,-34.764484,149.286631,Breadalbane,NSW
2581,-34.764484,149.286631,Lade Vale,NSW
2582,-34.75833012,148.9655031,Bango,NSW
2582,-34.862038,148.796477,Dog Trap Crossing,NSW
2582,-34.862038,148.796477,Manton,NSW
2582,-34.862038,148.796477,Tangmangaroo,NSW
2583,-34.196526,149.254163,Blanket Flat,NSW
2583,-34.196526,149.254163,Grabben Gullen,NSW
2583,-34.196526,149.254163,Limerick,NSW
2583,-34.196526,149.254163,Thalaba,NSW
2586,-34.378631,148.797264,Boorowa,NSW
2586,-34.378631,148.797264,Rye Park,NSW
2587,-34.505797,148.360971,Harden,NSW
2588,-34.599488,148.255601,Cullinga,NSW
2594,-34.231083,148.10732,Berthong,NSW
2594,-34.231083,148.10732,Milvale,NSW
2600,-35.302911,149.201072,Barton,ACT
2600,-35.302911,149.201072,Harman,ACT
2601,-35.275863,149.113796,Acton,ACT
2602,-35.248071,149.148147,Hackett,ACT
2603,-35.330382,149.125739,Griffith,ACT
2605,-35.335821,149.093455,Garran,ACT
2606,-35.351693,149.092601,Phillip,ACT
2607,-35.369991,149.094831,Pearce,ACT
2609,-35.31537,149.170023,Pialligo,ACT
2611,-35.62966271,148.6603843,Cooleman,NSW
2611,-35.2986,149.0415,Molonglo,ACT
2611,-35.322291,148.784415,Uriarra Forest,ACT
2612,-35.270615,149.133208,Braddon,ACT
2614,-35.257315,149.049796,Jamison Centre,ACT
2615,-35.215386,149.029308,Florey,ACT
2615,-35.215386,149.029308,Latham,ACT
2617,-35.231279,149.086682,Belconnen,ACT
2617,-35.231279,149.086682,Mckellar,ACT
2620,-35.381752,149.176445,Booth,ACT
2620,-35.317402,149.257101,Environa,NSW
2620,-35.317402,149.257101,Kowen Forest,ACT
2620,-35.317402,149.257101,Queanbeyan East,NSW
2620,-35.317402,149.257101,The Angle,NSW
2620,-35.56995011,149.1313792,Williamsdale,ACT
2621,-35.4698,149.484038,Primrose Valley,NSW
2622,-35.628428,149.752107,Berlang,NSW
2622,-35.04794638,150.1050797,Coolumburra,NSW
2622,-35.628428,149.752107,Hereford Hall,NSW
2622,-35.628428,149.752107,Kindervale,NSW
2622,-35.628428,149.752107,Monga,NSW
2622,-35.628428,149.752107,Oallen,NSW
2622,-35.03262153,150.2223806,St George,NSW
2622,-35.628428,149.752107,Wyanbene,NSW
2624,-36.180818,148.441281,Munyang,NSW
2626,-35.941228,149.168553,Bumbalong,NSW
2627,-36.409113,148.232341,Grosses Plain,NSW
2627,-36.409113,148.232341,Kalkite,NSW
2627,-36.441153,148.511421,Ngarigo,NSW
2628,-36.404324,148.833511,Byadbo Wilderness,NSW
2628,-36.404324,148.833511,Nimmo,NSW
2629,-35.9196,148.8527,Bolaro,NSW
2629,-35.997349,148.769744,Old Adaminaby,NSW
2630,-36.177296,149.129166,Billilingra,NSW
2630,-36.177296,149.129166,Chakola,NSW
2630,-36.177296,149.129166,Dangelong,NSW
2630,-36.177296,149.129166,Long Plain,NSW
2630,-36.177296,149.129166,Numeralla,NSW
2630,-36.177296,149.129166,Shannons Flat,NSW
2631,-36.60719832,149.1558323,Boco,NSW
2631,-36.529386,149.306729,Kybeyan,NSW
2632,-37.020122,149.220453,Bondi Forest,NSW
2632,-37.020122,149.220453,Lords Hill,NSW
2632,-37.020122,149.220453,Quidong,NSW
2640,-36.016196,147.026549,Bungowannah,NSW
2640,-36.016196,147.026549,Ournie,NSW
2640,-36.016196,147.026549,Wirlinga,NSW
2642,-36.044097,148.094043,Brocklesby,NSW
2642,-36.044097,148.094043,Jagumba,NSW
2642,-36.044097,148.094043,Tooma,NSW
2644,-35.773247,147.391271,Coppabella,NSW
2644,-35.773247,147.391271,Woomargama,NSW
2646,-35.757569,146.324523,Bull Plain,NSW
2646,-35.757569,146.324523,Goombargana,NSW
2646,-35.757569,146.324523,Rennie,NSW
2648,-33.466819,141.90794,Boeill Creek,NSW
2648,-33.05631458,143.2073097,Pan Ban,NSW
2648,-33.27956077,141.3075309,Scotia,NSW
2650,-35.07459,147.376202,Berry Jerry,NSW
2650,-35.07459,147.376202,Brucedale,NSW
2650,-35.07459,147.376202,Coursing Park,NSW
2650,-35.07459,147.376202,Euberta,NSW
2650,-35.07459,147.376202,Gregadoo,NSW
2650,-35.07459,147.376202,Maxwell,NSW
2650,-35.07459,147.376202,Rowan,NSW
2650,-35.07459,147.376202,Wagga Wagga,NSW
2650,-35.07459,147.376202,Westdale,NSW
2652,-34.58479004,146.9538087,Cowabbie,NSW
2652,-34.53721764,146.7093983,Landervale,NSW
2652,-35.405064,147.64961,Old Junee,NSW
2653,-35.776209,148.041339,Glenroy,NSW
2653,-35.56985611,147.8837054,Westdale,NSW
2656,-35.356021,146.767674,Brookdale,NSW
2656,-35.356021,146.767674,Urangeline East,NSW
2659,-35.610147,146.767477,Walla Walla,NSW
2663,-34.933478,147.716767,Cowabbie,NSW
2665,-34.313241,146.841533,Ardlethan,NSW
2665,-34.313241,146.841533,Mirrool,NSW
2666,-34.487779,147.583811,Dirnaseer,NSW
2666,-34.487779,147.583811,Pucawan,NSW
2668,-34.121499,147.405434,Barmedman,NSW
2669,-33.814887,146.667476,Naradhan,NSW
2669,-33.814887,146.667476,Weja,NSW
2671,-33.839275,147.308172,West Wyalong,NSW
2675,-33.459192,145.479249,Hillston,NSW
2678,-35.059334,147.351953,Riverina Mc,NSW
2680,-34.321422,145.914625,Griffith East,NSW
2680,-34.321422,145.914625,Warrawidgee,NSW
2700,-35.14236662,145.8939638,Bundure,NSW
2700,-34.902108,146.303599,Kywong,NSW
2701,-34.70683231,147.2465178,Berry Jerry,NSW
2705,-34.489867,146.373471,Brobenah,NSW
2705,-34.489867,146.373471,Stanbridge,NSW
2708,-35.3861,143.744,Murray Region Mc,NSW
2710,-35.357619,144.984378,Caldwell,NSW
2710,-35.357619,144.984378,Gulpa,NSW
2710,-35.357619,144.984378,Moira,NSW
2710,-35.357619,144.984378,Wakool,NSW
2711,-34.257669,144.695233,Carrathool,NSW
2711,-34.257669,144.695233,Maude,NSW
2713,-35.586342,145.52068,Blighty,NSW
2714,-35.76294,145.434084,Tocumwal,NSW
2715,-34.329424,143.491656,Penarie,NSW
2716,-35.48197899,145.7454551,Mairjimmy,NSW
2720,-35.379935,148.383619,Bombowlee Creek,NSW
2720,-35.379935,148.383619,Goobarragandra,NSW
2720,-35.379935,148.383619,Mundongo,NSW
2720,-35.379935,148.383619,Wereboldera,NSW
2722,-35.053523,148.102866,Bongalong,NSW
2722,-35.053523,148.102866,Edwardstown,NSW
2722,-35.053523,148.102866,South Gundagai,NSW
2726,-34.78436,148.326675,Jugiong,NSW
2729,-35.227753,147.923797,Bangadang,NSW
2729,-35.227753,147.923797,Mount Adrah,NSW
2729,-35.227753,147.923797,Westwood,NSW
2730,-35.510039,148.034012,Lower Bago,NSW
2732,-35.542622,144.230168,Burraboi,NSW
2733,-35.013711,144.206139,Moulamein,NSW
2734,-35.10473046,143.7613874,Mallan,NSW
2734,-35.03529204,143.6562244,Tooranie,NSW
2737,-34.574113,142.87381,Benanee,NSW
2739,-34.15375195,142.1056955,Boeill Creek,NSW
2745,-33.871341,150.671487,Regentville,NSW
2747,-33.722323,150.739398,Kingswood,NSW
2748,-33.811042,150.72319,Orchard Hills,NSW
2750,-33.755476,150.678551,Penrith,NSW
2752,-33.936534,150.585995,Warragamba,NSW
2753,-33.604022,150.646053,Londonderry,NSW
2756,-33.466271,150.88744,Bligh Park,NSW
2756,-33.46471971,150.8949988,Cumberland Reach,NSW
2756,-33.466271,150.88744,Mcgraths Hill,NSW
2756,-33.466271,150.88744,Scheyville,NSW
2756,-33.23594291,150.8001824,Womerah,NSW
2758,-33.483614,150.601824,Kurrajong Heights,NSW
2759,-33.82252,150.781767,St Clair,NSW
2760,-33.763976,150.780073,St Marys South,NSW
2761,-33.742006,150.84746,Plumpton,NSW
2765,-33.663002,150.860258,Berkshire Park,NSW
2765,-33.663002,150.860258,Nelson,NSW
2767,-33.77972161,150.8651828,Bungarribee,NSW
2770,-33.756443,150.810246,Bidwill,NSW
2770,-33.756443,150.810246,Mount Druitt,NSW
2773,-33.768837,150.626788,Lapstone,NSW
2775,-33.305478,150.918639,Gunderman,NSW
2775,-33.14502192,151.0693014,Mogo Creek,NSW
2775,-33.305478,150.918639,Wisemans Ferry,NSW
2777,-33.692534,150.587962,Winmalee,NSW
2780,-33.832923,150.435639,Leura,NSW
2785,-33.707725,150.181517,Blackheath,NSW
2786,-33.533055,150.317795,Mount Victoria,NSW
2787,-34.06024,150.153221,Chatham Valley,NSW
2787,-34.06024,150.153221,Jaunter,NSW
2787,-34.06024,150.153221,Mount Werong,NSW
2787,-34.06024,150.153221,The Meadows,NSW
2790,-33.310653,150.356874,Corney Town,NSW
2790,-33.310653,150.356874,Hartley Vale,NSW
2790,-33.310653,150.356874,Lithgow,NSW
2790,-33.46774778,150.1677602,Morts Estate,NSW
2790,-33.310653,150.356874,Rydal,NSW
2790,-33.49009916,150.1850644,Vale Of Clwydd,NSW
2793,-33.783955,148.90873,Darbys Falls,NSW
2794,-33.898505,148.664838,Mount Collins,NSW
2795,-33.820797,149.474401,Arkstone,NSW
2795,-33.820797,149.474401,Box Ridge,NSW
2795,-33.820797,149.474401,Clear Creek,NSW
2795,-33.820797,149.474401,Dog Rocks,NSW
2795,-33.820797,149.474401,Forest Grove,NSW
2795,-33.820797,149.474401,Glanmire,NSW
2795,-33.820797,149.474401,Kelso,NSW
2795,-33.820797,149.474401,Meadow Flat,NSW
2795,-33.820797,149.474401,Mount Rankin,NSW
2795,-33.820797,149.474401,Orton Park,NSW
2795,-33.820797,149.474401,Rock Forest,NSW
2795,-33.820797,149.474401,Tambaroora,NSW
2795,-33.820797,149.474401,Turondale,NSW
2795,-33.820797,149.474401,West Bathurst,NSW
2795,-33.820797,149.474401,Yarras,NSW
2798,-33.462193,149.158755,Forest Reefs,NSW
2799,-33.571335,149.267666,Browns Creek,NSW
2800,-33.233929,149.116263,Bletchington,NSW
2800,-33.233929,149.116263,Calare,NSW
2800,-33.233929,149.116263,Cullya,NSW
2800,-33.233929,149.116263,Kerrs Creek,NSW
2800,-33.233929,149.116263,Mullion Creek,NSW
2800,-33.2873,149.095,Orange Moulder Street,NSW
2800,-33.233929,149.116263,Suma Park,NSW
2803,-34.176731,148.523704,Bendick Murrell,NSW
2804,-33.539564,148.633991,Nyrang Creek,NSW
2809,-33.972859,148.432316,Greenethorpe,NSW
2810,-33.902869,148.054607,Pullabooka,NSW
2818,-32.4439,148.7315,Terrabella,NSW
2820,-32.553282,148.989227,Dripstone,NSW
2820,-32.553282,148.989227,Mookerawa,NSW
2820,-32.553282,148.989227,Spicers Creek,NSW
2821,-32.255249,148.110385,Burroway,NSW
2823,-32.07687,147.838499,Dandaloo,NSW
2824,-31.373201,147.785831,Mount Foster,NSW
2824,-31.73454528,147.7943646,Red Hill,NSW
2825,-31.934883,147.30573,Canonba,NSW
2825,-32.0108815,146.7678758,Pangee,NSW
2827,-31.63315,148.648353,Collie,NSW
2828,-31.298962,148.581142,Gulargambone,NSW
2829,-30.766245,148.261265,Conimbia,NSW
2829,-30.766245,148.261265,Teridgerie,NSW
2830,-32.24224,148.657282,Boothenba,NSW
2830,-32.24224,148.657282,Dubbo East,NSW
2830,-32.24224,148.657282,Manera Heights,NSW
2830,-32.24224,148.657282,Terramungamine,NSW
2831,-31.927892,146.615174,Brenda,NSW
2831,-31.927892,146.615174,Geurie,NSW
2831,-31.927892,146.615174,Neilrex,NSW
2831,-31.927892,146.615174,Terrabella,NSW
2832,-29.958521,147.983033,Bulyeroi,NSW
2834,-29.12157608,147.9287091,Angledool,NSW
2835,-31.551822,145.406579,Irymple,NSW
2836,-31.498123,143.270562,Gemville,NSW
2839,-29.8371247,147.3208465,Narran Lake,NSW
2840,-30.08082971,145.2166226,Gumbalie,NSW
2840,-30.205908,145.251371,Wanaaring,NSW
2844,-31.924969,149.319295,Birriwa,NSW
2846,-33.071806,150.118609,Capertee,NSW
2848,-32.901412,149.964131,Charbon,NSW
2849,-32.708935,150.059088,Camboon,NSW
2849,-32.708935,150.059088,Dunville Loop,NSW
2849,-32.708935,150.059088,Murrumbo,NSW
2849,-32.708935,150.059088,Upper Bylong,NSW
2850,-32.685033,149.602925,Bara,NSW
2850,-32.685033,149.602925,Budgee Budgee,NSW
2850,-32.685033,149.602925,Cooyal,NSW
2850,-32.685033,149.602925,Frog Rock,NSW
2850,-32.685033,149.602925,Havilah,NSW
2850,-32.685033,149.602925,Long Creek,NSW
2850,-32.685033,149.602925,Mogo,NSW
2850,-32.685033,149.602925,Munghorn,NSW
2850,-32.685033,149.602925,Running Stream,NSW
2850,-32.685033,149.602925,Totnes Valley,NSW
2850,-32.685033,149.602925,Wilpinjong,NSW
2852,-32.280785,149.45909,Beryl,NSW
2852,-32.40035665,149.4469032,Guntawang,NSW
2864,-33.340269,148.731814,Bowan Park,NSW
2866,-33.007264,148.904531,Amaroo,NSW
2866,-33.007264,148.904531,The Shades,NSW
2867,-32.965877,148.611239,Yullundry,NSW
2869,-32.584028,148.266655,Tomingley,NSW
2870,-33.035496,148.16819,Cookamidgera,NSW
2870,-33.035496,148.16819,Mickibri,NSW
2871,-33.476768,147.811688,Bandon,NSW
2871,-33.476768,147.811688,Cumbijowa,NSW
2871,-33.476768,147.811688,Mulyandry,NSW
2873,-32.269414,147.260419,Albert,NSW
2875,-32.915604,147.603587,Bruie Plains,NSW
2876,-33.159023,147.772834,Botfields,NSW
2877,-32.844998,146.085138,Derriwong,NSW
2877,-32.844998,146.085138,Mount Hope,NSW
2878,-32.823221,144.495401,Trida,NSW
2880,-30.88847002,141.2505149,Broughams Gate,NSW
2880,-29.89347499,141.5718884,Milparinka,NSW
2880,-30.170441,142.203381,Tibooburra,NSW
2900,-35.41891,149.063805,Greenway,ACT
2903,-35.402705,149.081776,Wanniassa,ACT
2905,-35.431011,149.110025,Chisholm,ACT
2906,-35.45676,149.08972,Gordon,ACT
2913,-35.201802,149.132349,Ginninderra Village,ACT
2914,-35.170334,149.125877,Forde,ACT
3002,-37.81443733,144.9825846,East Melbourne,VIC
3006,-37.823258,144.965926,Southbank,VIC
3012,-37.807135,144.861162,Kingsville,VIC
3015,-37.838242,144.880556,Newport,VIC
3019,-37.784683,144.854014,Braybrook,VIC
3020,-37.79809941,144.8110787,Sunshine West,VIC
3023,-37.78272,144.770641,Burnside,VIC
3024,-37.75045631,144.649936,Fieldstone,VIC
3025,-37.835562,144.839704,Altona North,VIC
3028,-37.875066,144.777165,Laverton,VIC
3030,-37.91624,144.64209,Point Cook,VIC
3032,-37.774486,144.897221,Highpoint City,VIC
3037,-37.715579,144.780474,Calder Park,VIC
3038,-37.700454,144.766873,Keilor Lodge,VIC
3041,-37.731464,144.904815,Cross Keys,VIC
3042,-37.727529,144.866305,Niddrie,VIC
3045,-37.674739,144.836195,Melbourne Airport,VIC
3048,-37.653917,144.923609,Coolaroo,VIC
3052,-37.788996,144.948903,Melbourne University,VIC
3055,-37.763584,144.942222,Brunswick West,VIC
3057,-37.770012,144.97728,Lygon Street North,VIC
3059,-37.639887,144.879626,Greenvale,VIC
3063,-37.595015,144.856082,Yuroke,VIC
3066,-37.804846,144.986906,Collingwood,VIC
3071,-37.759426,145.007006,Thornbury,VIC
3072,-37.74247,145.005702,Regent West,VIC
3074,-37.684684,145.006644,Thomastown,VIC
3079,-37.772675,145.048573,Ivanhoe,VIC
3082,-37.664858,145.065658,Mill Park,VIC
3084,-37.744406,145.082685,Rosanna,VIC
3087,-37.711787,145.082426,Watsonia North,VIC
3091,-37.637478,145.136688,Yarrambat,VIC
3097,-37.695254,145.224204,Bend Of Islands,VIC
3099,-37.592101,145.192854,Strathewen,VIC
3103,-37.811738,145.074116,Deepdene Dc,VIC
3107,-37.765225,145.110677,Templestowe Lower,VIC
3113,-37.752123,145.204689,North Warrandyte,VIC
3121,-37.823303,145.001788,Cremorne,VIC
3122,-37.822725,145.030602,Glenferrie South,VIC
3124,-37.840867,145.068191,Camberwell North,VIC
3125,-37.851305,145.101,Surrey Hills South,VIC
3128,-37.828866,145.122393,Box Hill Central,VIC
3130,-37.81805,145.149653,Blackburn,VIC
3132,-37.819222,145.196686,Mitcham,VIC
3134,-37.796091,145.232557,Ringwood North,VIC
3136,-37.779876,145.282396,Croydon Hills,VIC
3139,-37.814506,145.532666,Don Valley,VIC
3139,-37.814506,145.532666,Woori Yallock,VIC
3142,-37.84411,145.017732,Toorak,VIC
3145,-37.873557,145.049328,Central Park,VIC
3147,-37.867864,145.092946,Ashburton,VIC
3149,-37.880748,145.128118,Pinewood,VIC
3152,-37.864951,145.221695,Knox City Centre,VIC
3155,-37.861799,145.284418,Boronia,VIC
3159,-37.921894,145.3892,Menzies Creek,VIC
3161,-37.873733,145.019929,Caulfield North,VIC
3163,-37.896497,145.057237,Murrumbeena,VIC
3166,-37.902805,145.089719,Oakleigh East,VIC
3170,-37.920945,145.167859,Waverley Gardens,VIC
3174,-37.966218,145.17877,Noble Park East,VIC
3175,-38.016114,145.208504,Dunearn,VIC
3181,-37.854683,144.995504,Prahran,VIC
3183,-37.869072,144.999026,St Kilda East,VIC
3186,-37.915066,144.996329,Brighton North,VIC
3188,-37.938889,145.007238,Hampton North,VIC
3192,-37.965655,145.0623,Cheltenham East,VIC
3194,-37.985059,145.067356,Mentone,VIC
3195,-38.007024,145.104105,Mordialloc North,VIC
3197,-38.072748,145.134111,Carrum,VIC
3199,-38.162578,145.135961,Frankston South,VIC
3204,-37.916956,145.036783,Bentleigh,VIC
3206,-37.846534,144.95086,Middle Park,VIC
3213,-37.9406,144.2894,Anakie,VIC
3215,-38.111002,144.33452,Bell Park,VIC
3216,-38.215906,144.334005,Belmont,VIC
3216,-38.215906,144.334005,Wandana Heights,VIC
3218,-38.13028025,144.2894883,Fyansford,VIC
3219,-38.17277,144.389533,East Geelong,VIC
3220,-38.157038,144.34652,Newtown,VIC
3221,-38.181608,144.427419,Fyansford,VIC
3221,-38.181608,144.427419,Moorabool,VIC
3221,-38.181608,144.427419,Wongarra,VIC
3222,-38.22638039,144.5118946,Wallington,VIC
3225,-38.271074,144.614191,Point Lonsdale,VIC
3227,-38.263052,144.40814,Connewarre,VIC
3231,-38.47820971,144.0079299,Big Hill,VIC
3233,-38.679417,143.671777,Cape Otway,VIC
3234,-38.58813123,143.8732037,Separation Creek,VIC
3235,-38.411964,143.924288,Pennyroyal,VIC
3237,-38.716838,143.474392,Wattle Hill,VIC
3238,-38.781787,143.429978,Lavers Hill,VIC
3240,-38.263005,144.174411,Modewarre,VIC
3241,-38.20363,143.892824,Winchelsea,VIC
3243,-38.364034,143.82588,Warncoort,VIC
3249,-38.388291,143.557159,Coragulac,VIC
3249,-38.388291,143.557159,Irrewillipe East,VIC
3249,-38.388291,143.557159,Swan Marsh,VIC
3250,-38.311513,143.584742,Colac East,VIC
3251,-38.155186,143.648479,Weering,VIC
3260,-38.209584,143.244766,Chocolyn,VIC
3260,-38.209584,143.244766,Skibo,VIC
3265,-38.178237,142.952372,Boorcan,VIC
3265,-38.178237,142.952372,Garvoc,VIC
3265,-38.178237,142.952372,Noorat East,VIC
3266,-38.407094,143.133721,Elingamite,VIC
3267,-38.466647,143.06073,Scotts Creek,VIC
3268,-38.51854992,142.8644071,Curdievale,VIC
3268,-38.535802,142.908911,Nullawarre East,VIC
3269,-38.660637,143.177116,Princetown,VIC
3272,-37.982186,142.853634,Woorndoo,VIC
3277,-38.389835,142.660221,Allansford,VIC
3278,-38.29668931,142.554533,Purnim West,VIC
3280,-38.37884,142.482889,Warrnambool West,VIC
3283,-38.313434,142.328761,Crossley,VIC
3283,-38.313434,142.328761,Willatook,VIC
3285,-38.290199,142.058916,Rosebrook,VIC
3286,-38.036038,141.963223,Knebsworth,VIC
3289,-37.99193127,142.1980995,Gerrigerrup,VIC
3293,-37.655945,142.527253,Narrapumelap South,VIC
3294,-37.573978,142.312764,Woodhouse,VIC
3301,-38.118855,142.034141,Croxton East,VIC
3301,-38.118855,142.034141,Wannon,VIC
3303,-37.980868,141.789606,Condah,VIC
3304,-38.182084,141.952156,Drik Drik,VIC
3304,-38.182084,141.952156,Mumbannar,VIC
3305,-38.235475,141.437227,Dutton Way,VIC
3305,-38.235475,141.437227,Portland West,VIC
3311,-37.468159,141.229722,Puralka,VIC
3312,-37.6391,141.365747,Dunrobin,VIC
3312,-37.6391,141.365747,Poolaijelo,VIC
3314,-37.586718,141.935665,Bulart,VIC
3315,-37.408371,141.687516,Clover Flat,VIC
3315,-37.408371,141.687516,Konongwootong,VIC
3315,-37.408371,141.687516,Tarrayoukyan,VIC
3318,-37.025316,141.269571,Jallakin,VIC
3319,-36.873961,141.051389,Benayeo,VIC
3323,-38.026314,143.520934,Duverney,VIC
3325,-37.877452,143.185911,Vite Vite,VIC
3331,-38.049195,144.194625,Bannockburn,VIC
3332,-37.944446,144.097178,Lethbridge,VIC
3334,-37.75803,144.086089,Mount Doran,VIC
3336,-37.7332,144.7041,Deanside,VIC
3338,-37.705529,144.571033,Brookfield,VIC
3340,-37.787135,144.394442,Bacchus Marsh,VIC
3340,-37.787135,144.394442,Long Forest,VIC
3341,-37.573711,144.308232,Greendale,VIC
3342,-37.651463,144.239102,Bunding,VIC
3350,-37.571941,143.864505,Alfredton,VIC
3350,-37.571941,143.864505,Black Hill,VIC
3350,-37.55411084,143.769084,Lucas,VIC
3350,-37.571941,143.864505,Soldiers Hill,VIC
3351,-37.758248,143.637463,Haddon,VIC
3351,-37.758248,143.637463,Mount Emu,VIC
3351,-37.758248,143.637463,Ross Creek,VIC
3351,-37.758248,143.637463,Streatham,VIC
3352,-37.482132,143.662387,Bolwarrah,VIC
3352,-37.482132,143.662387,Cambrian Hill,VIC
3352,-37.482132,143.662387,Corindhap,VIC
3352,-37.482132,143.662387,Garibaldi,VIC
3352,-37.482132,143.662387,Lamplough,VIC
3352,-37.482132,143.662387,Miners Rest,VIC
3352,-37.482132,143.662387,Mount Rowan,VIC
3352,-37.482132,143.662387,Sulky,VIC
3352,-37.482132,143.662387,Windermere,VIC
3355,-37.530285,143.82561,Wendouree,VIC
3357,-37.653945,143.883416,Yarrowee,VIC
3361,-37.752643,143.373089,Bradvale,VIC
3363,-37.420588,143.88637,Langdons Hill,VIC
3364,-37.334655,143.907186,Blampied,VIC
3364,-37.08856117,143.9880643,Joyces Creek,VIC
3364,-37.334655,143.907186,Rocklyn,VIC
3364,-37.334655,143.907186,Werona,VIC
3371,-37.196938,143.635622,Caralulup,VIC
3371,-37.196938,143.635622,Talbot,VIC
3373,-37.457785,143.343429,Mena Park,VIC
3373,-37.457785,143.343429,Waterloo,VIC
3377,-37.231524,142.956916,Ararat,VIC
3377,-37.231524,142.956916,Denicull Creek,VIC
3377,-37.231524,142.956916,Maroona,VIC
3377,-37.231524,142.956916,Rocky Point,VIC
3379,-37.534037,142.521439,Bornes Hill,VIC
3379,-37.534037,142.521439,Willaura North,VIC
3381,-36.988914,142.7154,Barkly,VIC
3381,-36.988914,142.7154,Concongella,VIC
3381,-36.988914,142.7154,Joel Joel,VIC
3381,-36.988914,142.7154,Morrl Morrl,VIC
3381,-36.988914,142.7154,Wallaloo East,VIC
3384,-37.000261,143.126344,Landsborough West,VIC
3385,-36.904185,142.647565,Glenorchy,VIC
3387,-36.82285865,142.7940368,Callawadda,VIC
3387,-36.86638119,142.8949426,Morrl Morrl,VIC
3391,-36.092132,142.446015,Brim,VIC
3393,-36.257725,142.387341,Bangerang,VIC
3393,-36.257725,142.387341,Willenabrina,VIC
3396,-35.7157,142.329159,Yarto,VIC
3400,-36.725245,142.203729,Wartook,VIC
3401,-36.881534,141.940832,Clear Lake,VIC
3401,-36.881534,141.940832,Gymbowen,VIC
3401,-36.881534,141.940832,Kanagulk,VIC
3401,-36.881534,141.940832,Mitre,VIC
3401,-36.881534,141.940832,Quantong,VIC
3401,-36.881534,141.940832,Toolondo,VIC
3401,-36.881534,141.940832,Zumsteins,VIC
3409,-36.72484337,141.8632367,Arapiles,VIC
3409,-36.71831242,141.7727332,Mitre,VIC
3413,-36.699331,141.201068,Neuarpurr,VIC
3415,-36.352459,141.339702,Yarrunga,VIC
3418,-36.074144,141.538074,Lorquon,VIC
3420,-36.41273,141.017332,Telopea Downs,VIC
3427,-37.643461,144.707974,Plumpton,VIC
3433,-37.413302,144.752095,Monegeetta,VIC
3435,-37.179453,144.743358,Lancefield,VIC
3441,-37.399224,144.603892,Mount Macedon,VIC
3442,-37.330661,144.548846,Newham,VIC
3444,-37.171788,144.544716,Edgecombe,VIC
3444,-37.171788,144.544716,Lyal,VIC
3444,-37.171788,144.544716,Redesdale,VIC
3447,-37.157744,144.322487,Taradale,VIC
3451,-37.125338,144.21419,Campbells Creek,VIC
3451,-37.125338,144.21419,Gower,VIC
3451,-37.125338,144.21419,Woodbrook,VIC
3458,-37.424116,144.33471,Blackwood,VIC
3458,-37.424116,144.33471,Trentham East,VIC
3461,-37.287848,144.170995,Denver,VIC
3461,-37.287848,144.170995,Hepburn,VIC
3461,-37.287848,144.170995,Musk Vale,VIC
3461,-37.287848,144.170995,Wheatsheaf,VIC
3462,-37.083561,144.053611,Sandon,VIC
3463,-36.957983,144.05651,Laanecoorie,VIC
3463,-36.957983,144.05651,Tarrengower,VIC
3465,-37.021478,143.611335,Bung Bong,VIC
3465,-37.021478,143.611335,Homebush,VIC
3465,-37.021478,143.611335,Rathscar West,VIC
3467,-37.105993,143.412675,Moyreisk,VIC
3469,-37.172964,143.280627,Nowhere Creek,VIC
3472,-36.864952,143.657638,Goldsborough,VIC
3475,-36.70633,143.51213,Bealiba,VIC
3477,-36.688551,143.230699,Carapooee,VIC
3477,-36.61840529,142.8997503,Grays Bridge,VIC
3477,-37.105993,143.412675,Moyreisk,VIC
3477,-36.688551,143.230699,Stuart Mill,VIC
3478,-36.688551,143.230699,Avon Plains,VIC
3478,-36.688551,143.230699,Darkbonee,VIC
3478,-36.688551,143.230699,Gre Gre South,VIC
